"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"759","London Borough of Lewisham, UK","248","Lambeth, 00AY (248)","3/1/2020 - 3/31/2020, Every day, Daily Average",1226,902,1665
"759","London Borough of Lewisham, UK","249","Lambeth, 00AY (249)","3/1/2020 - 3/31/2020, Every day, Daily Average",1104,804,1514
"759","London Borough of Lewisham, UK","250","Lambeth, 00AY (250)","3/1/2020 - 3/31/2020, Every day, Daily Average",1567,1214,2021
"759","London Borough of Lewisham, UK","251","Lambeth, 00AY (251)","3/1/2020 - 3/31/2020, Every day, Daily Average",1524,1128,2057
"759","London Borough of Lewisham, UK","252","Lambeth, 00AY (252)","3/1/2020 - 3/31/2020, Every day, Daily Average",1444,1090,1911
"759","London Borough of Lewisham, UK","253","Lambeth, 00AY (253)","3/1/2020 - 3/31/2020, Every day, Daily Average",1680,1277,2209
"759","London Borough of Lewisham, UK","254","Lambeth, 00AY (254)","3/1/2020 - 3/31/2020, Every day, Daily Average",1254,953,1649
"759","London Borough of Lewisham, UK","255","Lambeth, 00AY (255)","3/1/2020 - 3/31/2020, Every day, Daily Average",1724,1304,2277
"759","London Borough of Lewisham, UK","257","Lewisham, 00AZ (257)","3/1/2020 - 3/31/2020, Every day, Daily Average",337,199,568
"759","London Borough of Lewisham, UK","258","Lewisham, 00AZ (258)","3/1/2020 - 3/31/2020, Every day, Daily Average",170,72,397
"759","London Borough of Lewisham, UK","259","Lewisham, 00AZ (259)","3/1/2020 - 3/31/2020, Every day, Daily Average",448,279,718
"759","London Borough of Lewisham, UK","260","Lewisham, 00AZ (260)","3/1/2020 - 3/31/2020, Every day, Daily Average",192,95,387
"759","London Borough of Lewisham, UK","261","Lewisham, 00AZ (261)","3/1/2020 - 3/31/2020, Every day, Daily Average",688,477,992
"759","London Borough of Lewisham, UK","265","Newham, 00BB (265)","3/1/2020 - 3/31/2020, Every day, Daily Average",2159,1674,2783
"759","London Borough of Lewisham, UK","268","Newham, 00BB (268)","3/1/2020 - 3/31/2020, Every day, Daily Average",1844,1389,2447
"759","London Borough of Lewisham, UK","269","Newham, 00BB (269)","3/1/2020 - 3/31/2020, Every day, Daily Average",1936,1482,2528
"759","London Borough of Lewisham, UK","270","Newham, 00BB (270)","3/1/2020 - 3/31/2020, Every day, Daily Average",2035,1581,2617
"759","London Borough of Lewisham, UK","271","Newham, 00BB (271)","3/1/2020 - 3/31/2020, Every day, Daily Average",2082,1634,2651
"759","London Borough of Lewisham, UK","273","Redbridge, 00BC (273)","3/1/2020 - 3/31/2020, Every day, Daily Average",2335,1844,2956
