"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"364","Big Ben Clock, 67 Bridge St, London","763","Lewisham, 00AZ (763)","3/1/2020 - 3/31/2020, Every day, Daily Average",2068,1627,2627
"364","Big Ben Clock, 67 Bridge St, London","764","Lewisham, 00AZ (764)","3/1/2020 - 3/31/2020, Every day, Daily Average",2267,1795,2862
"364","Big Ben Clock, 67 Bridge St, London","765","Lewisham, 00AZ (765)","3/1/2020 - 3/31/2020, Every day, Daily Average",2548,1947,3334
"364","Big Ben Clock, 67 Bridge St, London","766","Lewisham, 00AZ (766)","3/1/2020 - 3/31/2020, Every day, Daily Average",2549,2035,3192
"364","Big Ben Clock, 67 Bridge St, London","767","Richmond upon Thames, 00BD (767)","3/1/2020 - 3/31/2020, Every day, Daily Average",1583,1190,2104
"364","Big Ben Clock, 67 Bridge St, London","768","Islington, 00AU (768)","3/1/2020 - 3/31/2020, Every day, Daily Average",1262,889,1791
"364","Big Ben Clock, 67 Bridge St, London","769","Kensington and Chelsea, 00AW (769)","3/1/2020 - 3/31/2020, Every day, Daily Average",1021,714,1458
"364","Big Ben Clock, 67 Bridge St, London","770","Lewisham, 00AZ (770)","3/1/2020 - 3/31/2020, Every day, Daily Average",1892,1489,2403
"364","Big Ben Clock, 67 Bridge St, London","771","Lewisham, 00AZ (771)","3/1/2020 - 3/31/2020, Every day, Daily Average",2199,1645,2938
"364","Big Ben Clock, 67 Bridge St, London","772","Lewisham, 00AZ (772)","3/1/2020 - 3/31/2020, Every day, Daily Average",2005,1531,2625
"364","Big Ben Clock, 67 Bridge St, London","773","Lewisham, 00AZ (773)","3/1/2020 - 3/31/2020, Every day, Daily Average",2337,1863,2931
"364","Big Ben Clock, 67 Bridge St, London","774","Merton, 00BA (774)","3/1/2020 - 3/31/2020, Every day, Daily Average",1739,1332,2270
"364","Big Ben Clock, 67 Bridge St, London","775","Merton, 00BA (775)","3/1/2020 - 3/31/2020, Every day, Daily Average",1838,1408,2397
"364","Big Ben Clock, 67 Bridge St, London","776","Merton, 00BA (776)","3/1/2020 - 3/31/2020, Every day, Daily Average",1897,1468,2449
"364","Big Ben Clock, 67 Bridge St, London","777","Merton, 00BA (777)","3/1/2020 - 3/31/2020, Every day, Daily Average",1959,1523,2519
"364","Big Ben Clock, 67 Bridge St, London","778","Merton, 00BA (778)","3/1/2020 - 3/31/2020, Every day, Daily Average",1717,1308,2253
"364","Big Ben Clock, 67 Bridge St, London","779","Merton, 00BA (779)","3/1/2020 - 3/31/2020, Every day, Daily Average",1865,1428,2435
"364","Big Ben Clock, 67 Bridge St, London","780","Merton, 00BA (780)","3/1/2020 - 3/31/2020, Every day, Daily Average",1864,1382,2513
"364","Big Ben Clock, 67 Bridge St, London","781","Merton, 00BA (781)","3/1/2020 - 3/31/2020, Every day, Daily Average",1809,1327,2464
"364","Big Ben Clock, 67 Bridge St, London","782","Kensington and Chelsea, 00AW (782)","3/1/2020 - 3/31/2020, Every day, Daily Average",1268,886,1814
"364","Big Ben Clock, 67 Bridge St, London","783","Merton, 00BA (783)","3/1/2020 - 3/31/2020, Every day, Daily Average",1998,1511,2641
"364","Big Ben Clock, 67 Bridge St, London","784","Merton, 00BA (784)","3/1/2020 - 3/31/2020, Every day, Daily Average",1930,1474,2526
"364","Big Ben Clock, 67 Bridge St, London","785","Merton, 00BA (785)","3/1/2020 - 3/31/2020, Every day, Daily Average",2085,1628,2669
"364","Big Ben Clock, 67 Bridge St, London","786","Merton, 00BA (786)","3/1/2020 - 3/31/2020, Every day, Daily Average",1863,1415,2451
"364","Big Ben Clock, 67 Bridge St, London","787","Merton, 00BA (787)","3/1/2020 - 3/31/2020, Every day, Daily Average",1951,1463,2601
"364","Big Ben Clock, 67 Bridge St, London","788","Merton, 00BA (788)","3/1/2020 - 3/31/2020, Every day, Daily Average",2130,1603,2828
"364","Big Ben Clock, 67 Bridge St, London","789","Merton, 00BA (789)","3/1/2020 - 3/31/2020, Every day, Daily Average",2048,1548,2707
"364","Big Ben Clock, 67 Bridge St, London","790","Merton, 00BA (790)","3/1/2020 - 3/31/2020, Every day, Daily Average",1961,1507,2551
"364","Big Ben Clock, 67 Bridge St, London","791","Merton, 00BA (791)","3/1/2020 - 3/31/2020, Every day, Daily Average",2099,1577,2793
"364","Big Ben Clock, 67 Bridge St, London","792","Merton, 00BA (792)","3/1/2020 - 3/31/2020, Every day, Daily Average",1984,1485,2649
"364","Big Ben Clock, 67 Bridge St, London","793","Merton, 00BA (793)","3/1/2020 - 3/31/2020, Every day, Daily Average",2320,1752,3070
"364","Big Ben Clock, 67 Bridge St, London","794","Merton, 00BA (794)","3/1/2020 - 3/31/2020, Every day, Daily Average",1989,1531,2583
"364","Big Ben Clock, 67 Bridge St, London","795","Merton, 00BA (795)","3/1/2020 - 3/31/2020, Every day, Daily Average",2398,1811,3173
"364","Big Ben Clock, 67 Bridge St, London","796","Merton, 00BA (796)","3/1/2020 - 3/31/2020, Every day, Daily Average",2174,1656,2853
"364","Big Ben Clock, 67 Bridge St, London","797","Kensington and Chelsea, 00AW (797)","3/1/2020 - 3/31/2020, Every day, Daily Average",872,608,1250
